,city,value,table,subject,gender
10607,山    东,224580.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10608,河    南,109346.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10609,湖    北,191529.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10610,湖    南,93210.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10611,广    东,404689.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10612,广    西,53786.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10613,海    南,14850.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10614,重    庆,84001.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10615,四    川,192771.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10616,贵    州,34088.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10617,云    南,58024.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10618,西    藏,3030.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10619,陕    西,144552.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10620,甘    肃,40569.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10621,青    海,7727.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10622,宁    夏,13005.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10623,新    疆,30269.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,男
10624,全    国,4103660.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10625,北    京,618186.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10626,天    津,118409.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10627,河    北,104472.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10628,山    西,87378.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10629,内 蒙 古,60673.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10630,辽    宁,158909.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10631,吉    林,56783.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10632,黑 龙 江,69293.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10633,上    海,438674.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10634,江    苏,286538.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10635,浙    江,205541.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10636,安    徽,86240.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10637,福    建,77526.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10638,江    西,51363.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10639,山    东,242459.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10640,河    南,125211.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10641,湖    北,178404.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10642,湖    南,94035.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10643,广    东,349110.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10644,广    西,55202.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10645,海    南,15060.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10646,重    庆,85445.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10647,四    川,180960.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10648,贵    州,36521.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10649,云    南,66623.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10650,西    藏,2379.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10651,陕    西,147411.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10652,甘    肃,44181.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10653,青    海,8651.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10654,宁    夏,16240.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10655,新    疆,35783.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),硕士研究生,女
10656,全    国,1125664.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10657,北    京,219589.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10658,天    津,29222.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10659,河    北,17925.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10660,山    西,16737.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10661,内 蒙 古,8628.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10662,辽    宁,32491.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10663,吉    林,15901.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10664,黑 龙 江,22371.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10665,上    海,125719.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10666,江    苏,82969.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10667,浙    江,55711.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10668,安    徽,24797.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10669,福    建,20148.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10670,江    西,11817.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10671,山    东,56140.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10672,河    南,26023.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10673,湖    北,60142.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10674,湖    南,27955.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10675,广    东,89726.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10676,广    西,11215.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10677,海    南,3673.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10678,重    庆,21382.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10679,四    川,49931.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10680,贵    州,7548.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10681,云    南,15467.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10682,西    藏,504.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10683,陕    西,49743.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10684,甘    肃,11981.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10685,青    海,1717.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10686,宁    夏,2676.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10687,新    疆,5816.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,小计
10688,全    国,683596.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10689,北    京,132497.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10690,天    津,16393.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10691,河    北,9683.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10692,山    西,8537.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10693,内 蒙 古,4317.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10694,辽    宁,18533.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10695,吉    林,8371.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10696,黑 龙 江,13115.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10697,上    海,76627.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10698,江    苏,53251.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10699,浙    江,35045.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10700,安    徽,16913.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10701,福    建,12638.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10702,江    西,7966.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10703,山    东,32016.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10704,河    南,15184.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10705,湖    北,37535.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10706,湖    南,17623.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10707,广    东,57504.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10708,广    西,7004.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10709,海    南,2243.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10710,重    庆,13243.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10711,四    川,31329.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10712,贵    州,4582.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
10713,云    南,8744.0,1-6a  各地区分性别、受教育程度的3岁及以上人口(城市),博士研究生,男
